"External ID","Nome","Categoria","Costo","Prezzo di Vendita","Quantità in possesso","Quantità prevista","Riferimento interno","Sequenza","Tipo Prodotto","Unità di misura"
"__export__.product_template_3003_cd9bbfc7","Terminal Assembly, Test Point, BLACK, 20-2137, Vero Technologies, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","Z-2-10","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3203_eeae106a","Terminal II, Progress Rail","__export__.product_category_17","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2540_88364164","Termocamera E5, FLIR","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3148_87221776","Termocoppia, AF Metrica, d.3 x 150 mm, Cal ""K"", Cavo in fibra di vetro 1000 mm, FATIGATI; Heater;","__export__.product_category_25_3bd84a2e","27.5","27.5","44.0","44.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2539_810e02b7","Termometro digitale FLIR TG56","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3041_b097d78b","Tester digitale, Banco, 34410A, AGILENT","__export__.product_category_11","0.0","0.0","1.0","1.0","Strum","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3040_f467a102","Tester digitale, Banco, 34461A, AGILENT","__export__.product_category_11","0.0","0.0","1.0","1.0","Strum","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3408_ea08dd75","Test Pre-Compliance","__export__.product_category_5","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_2345_6716e129","Test Socket, per collaudo DevelBoard.","__export__.product_category_11","0.0","1.0","'-1.0","'-1.0","Strum","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3338_23e90215","Thermistore, Inrush Current Limiter, 150ohm, 2A, MS12 15102, Ametherm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","P-2-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1889_bfe9804f","Thermistor, Linear, MCP9700AT-E/LT, MICROCHIP, SC-70, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","B-4-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1208","Thyristors, TYN612RG, ST, 12A, 600V, TO-220, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","H-5-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1477","Timer, Bipolar, Single, Generic, NE555D, DIP, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","B-3-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2554_f643fcfd","TM8057/00, Trasformatore 800VA, ELMI","__export__.product_category_3","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2555_bc25d913","TM8057/10, Trasformatore 650VA, ELMI, HEATER","__export__.product_category_25_3bd84a2e","84.0","84.0","9.0","29.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2475_a7e3844d","TMDXEVM8168","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2577_b7290dbf","TN 267, El. Nav. S.r.l.","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3504_58dfa86d","Torretta portaprese","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2465_9c596ac4","Touch Cap","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3625_313e67d9","touch screen 7"" ","__export__.product_category_15","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3606_1954a8bb","touch screen C300 smontato","__export__.product_category_15","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2348_a1382994","TP link switch8P Gigabit","__export__.product_category_15","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3793_cd8b05bb","TPS3808G18DRVT; 1.8V; WSOM-06; Develboard; Develer; Produzione;","__export__.product_category_25_3bd84a2e","0.7799999999999999","0.78","217.0","217.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3794_ddfa9c52","TPS62060DSGT; WSOM-08; Develboard; Develer; Produzione;","__export__.product_category_25_3bd84a2e","0.89","0.89","217.0","217.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3795_969988a9","TPS78001DDCT;  0,15A;  TSOT-23-5; Develboard; Develer; Produzione;","__export__.product_category_25_3bd84a2e","0.38","0.38","218.0","218.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3407_a8e9720e","trafer","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2438_b504a9a3","Transceive, CAN, 3.3V, SN65HVD230, Texas, SOIC8, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","I-5-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2281_a9fce066","Transceiver, CAN, 1TX/RX, TJA1040T/CM 118, NXP, SOIC8, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","M-3-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2437_9217fe14","Transceiver, Differential, RS485, SN65HVD12D, Texas, SOIC, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","I-6-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3303_469b7ef0","Transceiver, Octal Bus, 4.75-5.25V, SN74LS245N, DIP20, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","P-1-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1275","Transceiver, Radio, Sub 1GHZ, CC1101RTK, QFN20, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","F-5-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1693","Transceiver, RS232, ADM232LJRZ, SOIC16 W, SMD","__export__.product_category_3","2.92","1.0","0.0","0.0","B-2-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2439_164b80de","Transceiver, RS232, ICL232CPE, Intersil, PDIP16, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","B-2-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1214","Transceiver, RS232, MAX232, Texas, DIP16, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","B-8-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2219_9cae41a6","Transceiver, RS232, ST3232EBDR  IC, STMICROELECTRONICS, SOIC, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","G-2-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1215","Transceiver, RS232, TRS3221ECDB, Texas, SSOP16, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","B-8-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1696","Transceiver, RS422,  SN75176AD, Texas, SOIC, SMD -$","__export__.product_category_3","0.353","1.0","0.0","0.0","B-2-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1958_e7c54d14","Transformer, 14VA, 115-230V, 2x 12V, Insulated, 45045, Myrra, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-9-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1959_391b0bfe","Transformer, 2.3VA, 115-230V, 2x 9V, Insulated, 44164, Myrra, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1988_224a60a1","Transformer, Current Sensing, CS2106L, CoilCraft, 50/60Hz, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","N-3-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2249_8d36861b","Transformer, Flyback, 100uH, 2.5KV Insulation, 750311456, WE, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1960_a265cf9d","Transformer, Flyback, 100uH, 2.5KV Insulation, 750311456, WE, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","N-1-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1961_0ea4e4ed","Transformer, Flyback, 14uH, 4KV Insulation, 750311797, WE, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","N-1-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3264_75d5e425","Transformer, Flyback, 3:1, 9.07uH, 1.5KV, 0.036ohm, 750311564, WE, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-3-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2198_960a9b6c","Transformer, Flyback, 37uH, 1.5KV Insulation, 750311439, WE, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2177_62a539c4","Transformer, Flyback, 4.5KV Insulation, Develer, THD","__export__.product_category_9","4.5","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1955_66e0c0b2","Transformer, Flyback, 4.5KV Insulation, Develer, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","N-1-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3249_7eb8e304","Transformer, Flyback, 9uH, 24V, 0.32A, 750313445, WE-FB, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","B-5-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3248_a031d6f0","Transformer, Flyback, 9uH, 5V, 1.75A, 750313441, WE-FB, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","B-5-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3253_af77fd7a","Transformer, Flyback, WE-FB, 12uH, 1.6V, 1.6A, 750313442, WE, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-5-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3251_575a86db","Transformer, Flyback, WE-FB, 9uH, 12V, 0.375A, 750313443, WE, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","I-4-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2203_bd8c2239","Transformer, LAN, 7490100110A, WE, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-5-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_525","Transformer, LAN, 7490100111A, WE, 1 PORT, SMD","__export__.product_category_9","0.0","1.0","'-838.0","'-838.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2053_9355b7ad","Transformer, LAN, 7490100111A, WE, 1 PORT, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-5-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1992_c878ea03","Transformer, LAN, 749010014, 749010011,WE, 1 PORT, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-5-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2117_dc467ce7","Transformer, LAN, 7490100161A, WE, 1 PORT, SMD","__export__.product_category_9","1.0999999999999999","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_532","Transformer, LAN, 7490101120, WE, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-5-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1463","Transistor, BJT, NPN, BC337, TO-92, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-5-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1201","Transistor, BJT, NPN, BC547B, TO-92, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-5-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1914_cb8ec206","Transistor, BJT, NPN, BC55-10PA, NXP, 60V, 1A, SOT1061, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","H-1-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_528","Transistor, BJT, NPN, BC817, SOT-23, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-4-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1919_f07db6c8","Transistor, BJT, NPN, BCP54-16, NXP, 1A, 45V, SOT223, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-2-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1915_4801033d","Transistor, BJT, NPN, BCP56-16, NXP, 60V, 1A, SOT223, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-2-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1920_22a56ce6","Transistor, BJT, NPN, BCX54-16 , NXP, 1A, 45V,  SOT89, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-3-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1918_d971c38e","Transistor, BJT, NPN, BCX56-16 , MULTICOMP, 1A, 80V, SOT89, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-2-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2742_1911e615","Transistor, BJT, NPN, FCX690BTA, DIODES, 2A, 45V, SOT89, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","M-8-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1753_39d8576c","Transistor, BJT, NPN, MJD31CT4, ST, TO-252, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-4-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1754_9b2fc2e6","Transistor, BJT, NPN, NJVMJD31CT4G, ON Semiconductor, TO-252, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-3-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1786_58a1d3b4","Transistor, BJT, NPN, ZXT690BKTC, DIODE INC, TO-252, D-PACK, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-3-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1202","Transistor, BJT, PNP, BC557B, TO-92, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-5-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1203","Transistor, BJT, PNP, BC807, SOT23, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-4-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1916_9dc7225c","Transistor, BJT, PNP, MMBT5087LT1G, ON Semiconductor, -50V, -50mA, SOT23, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-2-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1211","Transistor, Darlington, Array, ULN2003A, NPN, DIP16, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-6-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1474","Transistor, Darlington, Array, ULN2803ADWR, NPN, SOIC, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-6-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1209","Transistor, Darlington, Array, ULN2803AG, NPN, DIP,THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-6-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3354_6966ff66","Transistor, Darlington, NPN, BC517, 30V, 625mW, TO-92, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-7-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3337_3c08fd75","Transistor, Darlington, NPN, TIP122, ST, 100V, 5A, TO-220, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","P-2-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1759_8c54b0b9","Transistor, JFET, N, J111, FAIRCHILD, TO-92, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-3-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1758_d8d0aac4","Transistor, JFET, N, J112 D74Z , FAIRCHILD, TO-92, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","H-3-2","1","Consumabile","uom.product_uom_unit"
